V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16
cell_1136	0	0	0	0	10	0	2	2	0	5	0	0	2	2	0	2
cell_247	0	2	0	5	0	4	19	0	0	0	0	2	0	2	2	0
cell_3	0	2	0	5	2	21	0	0	0	0	0	0	0	2	0	0
cell_320	28	2	0	5	24	2	0	21	0	0	0	0	0	0	0	0
cell_228	0	2	0	5	0	0	19	0	0	6	0	2	5	2	0	0
cell_369	28	2	0	5	0	2	0	0	2	0	2	0	0	0	2	0
cell_50	4	2	0	5	2	21	0	0	5	2	2	0	2	0	0	0
cell_436	28	2	0	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_751	0	0	0	5	2	0	0	0	10	0	0	0	0	0	4	0
cell_249	0	2	0	5	0	0	19	0	0	0	5	2	0	2	0	0
cell_255	0	2	0	5	0	0	19	0	0	5	0	2	0	2	0	0
cell_718	0	0	0	5	0	0	4	0	2	0	0	0	0	0	4	0
cell_170	0	2	0	5	0	0	2	0	3	0	0	0	21	0	0	0
cell_659	0	0	0	5	0	0	2	4	2	0	0	0	0	2	0	0
cell_115	0	2	0	5	0	21	2	2	0	5	0	0	0	0	0	0
cell_432	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_656	0	0	0	5	0	0	0	0	2	2	0	0	4	2	0	0
cell_1561	2	0	0	0	0	0	2	0	20	0	0	0	2	2	0	0
cell_1069	0	0	0	0	0	0	0	0	3	0	0	2	2	2	19	2
cell_1898	2	0	57	0	0	2	0	0	2	0	12	0	2	2	0	2
cell_110	0	2	0	5	0	21	0	2	0	0	0	2	0	0	2	0
cell_1777	0	0	0	0	0	2	2	0	2	0	2	0	2	2	0	2
cell_1056	0	0	0	0	0	12	0	0	2	0	0	0	2	2	19	2
cell_1348	10	0	2	0	0	2	0	0	2	0	0	2	2	2	0	0
cell_953	2	2	0	5	0	2	2	0	15	0	0	2	0	0	0	0
cell_955	2	2	0	5	0	2	2	0	15	0	0	2	0	0	0	0
cell_913	0	0	0	5	5	3	2	0	15	0	0	0	0	0	0	0
cell_1132	0	0	0	0	10	0	2	0	0	5	0	0	2	2	0	2
cell_481	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_1329	0	0	0	0	0	0	0	0	2	3	0	2	2	2	0	2
cell_69	0	2	5	5	2	21	0	2	0	2	0	0	0	2	0	2
cell_611	2	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1559	2	0	0	0	5	0	2	0	0	0	0	0	2	2	0	0
cell_1886	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_911	2	0	0	5	0	13	2	0	15	20	5	0	3	0	0	0
cell_1163	0	0	12	0	0	0	0	0	0	64	0	0	2	2	0	21
cell_1919	2	0	57	0	2	0	2	0	0	5	0	0	2	2	0	2
cell_640	0	0	8	5	2	2	2	0	29	0	0	0	0	0	0	2
cell_1114	0	2	0	0	0	0	0	0	2	0	0	0	2	2	0	2
cell_1678	0	0	0	0	0	2	2	2	0	3	0	0	2	2	0	0
cell_1271	0	2	2	0	0	6	5	4	0	0	0	0	2	2	0	0
cell_621	2	0	0	5	0	2	2	0	0	0	0	3	2	2	0	0
cell_1208	3	0	12	0	0	0	0	0	0	0	0	0	2	2	0	0
cell_1819	2	0	57	0	2	2	0	0	0	0	2	2	2	2	0	2
cell_1832	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_612	2	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_1987	2	0	3	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_703	0	0	0	5	0	12	0	0	2	5	0	0	0	2	0	0
cell_787	2	0	0	5	0	0	2	8	0	0	2	0	0	6	2	0
cell_239	0	2	0	5	0	0	19	0	0	0	49	2	0	2	0	0
cell_1925	2	0	0	0	0	0	0	2	0	2	0	3	2	2	0	5
cell_1496	0	2	0	0	0	0	0	0	2	2	0	0	2	2	0	4
cell_1009	0	0	0	5	0	0	2	10	15	0	0	0	0	0	0	0
cell_1516	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	0
cell_1043	0	0	0	0	0	0	0	5	2	0	0	0	2	2	19	2
cell_663	0	0	0	5	0	0	2	4	2	0	0	0	0	2	0	0
cell_90	0	2	5	5	0	21	0	2	2	0	0	2	0	0	0	0
cell_1549	2	0	0	0	0	0	2	30	0	0	0	2	2	2	0	0
cell_961	3	0	0	5	0	3	2	0	15	5	0	0	0	0	0	0
cell_99	0	2	0	5	0	21	0	2	0	0	0	0	0	0	2	0
cell_71	0	2	5	5	2	21	0	2	0	0	0	0	0	2	0	2
cell_21	0	2	0	5	2	21	0	0	0	0	2	0	0	0	0	0
cell_273	28	2	0	5	2	2	0	0	0	0	0	0	0	0	5	2
cell_652	0	0	2	5	0	0	0	0	2	2	0	0	0	2	0	0
cell_154	2	2	0	5	3	0	0	0	2	0	0	0	0	0	0	0
cell_314	28	2	0	5	0	2	0	0	0	0	0	0	0	2	0	0
cell_445	28	2	0	5	0	2	0	0	2	0	0	0	0	0	5	0
cell_272	28	2	3	5	2	2	2	0	0	0	0	2	0	0	0	0
cell_1974	2	21	0	0	5	5	0	0	0	0	0	4	2	2	0	2
cell_120	0	2	0	5	5	21	0	2	0	0	0	2	0	6	0	0
cell_1481	0	0	0	0	0	0	2	0	2	2	0	0	2	2	5	0
cell_629	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_960	2	0	0	5	0	2	2	2	15	0	0	2	2	0	0	0
cell_1336	0	0	0	0	0	0	0	0	2	0	0	2	2	2	0	0
cell_1359	10	0	2	0	0	0	0	0	2	2	3	2	2	2	0	19
cell_232	0	2	0	5	0	23	19	0	0	0	0	2	5	2	2	0
cell_1086	0	0	0	0	0	0	0	0	0	4	0	0	2	2	19	2
cell_474	28	2	0	5	4	2	0	0	2	0	0	0	0	0	0	0
cell_1164	0	0	12	0	0	0	0	0	0	64	0	0	2	2	0	21
cell_844	2	0	0	5	2	0	2	0	2	2	0	0	0	6	0	0
cell_1454	0	0	0	4	2	0	0	2	2	3	0	3	2	2	0	0
cell_901	0	3	0	5	0	2	2	0	15	0	0	0	3	0	0	0
cell_1845	2	0	57	0	0	2	0	0	0	2	2	0	2	2	0	2
cell_1875	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1743	0	0	0	3	0	0	2	0	0	0	2	2	2	2	0	0
cell_959	2	0	0	5	0	2	2	2	15	0	0	2	2	0	0	0
cell_1839	2	0	57	0	0	0	0	0	0	2	2	0	2	2	0	2
cell_500	28	2	2	5	0	2	0	0	2	0	0	8	0	0	0	0
cell_2002	2	2	0	0	0	0	3	0	0	0	15	0	2	2	0	0
cell_753	0	0	0	5	0	0	0	3	0	0	0	0	0	0	4	0
cell_220	0	2	0	5	0	0	19	2	0	0	5	2	0	2	0	0
cell_157	2	2	0	5	3	0	0	0	0	0	0	0	5	0	0	0
cell_1713	0	0	0	0	0	0	2	0	3	52	3	2	2	2	2	0
cell_264	28	2	3	5	2	2	0	0	3	0	13	0	0	0	0	2
cell_1731	0	0	0	0	0	0	2	0	0	2	2	2	2	2	0	0
cell_1246	2	2	3	0	0	0	5	3	0	0	0	0	2	2	0	0
cell_1575	0	0	0	0	4	0	2	0	0	0	0	2	2	2	0	0
cell_631	0	0	0	5	0	2	2	0	0	0	0	0	0	0	0	0
cell_238	0	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_1757	0	0	2	9	13	5	2	0	2	0	2	2	2	2	0	0
cell_746	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_1288	0	0	0	2	0	0	3	0	2	0	2	0	2	2	4	0
cell_721	0	0	2	5	0	0	0	0	0	0	0	0	0	0	4	0
cell_808	2	9	0	5	0	0	2	0	0	2	0	0	0	6	2	5
cell_260	28	2	3	5	2	2	0	0	3	0	13	2	0	0	4	0
cell_843	2	0	0	5	2	0	2	0	2	2	0	0	0	6	0	0
cell_1636	0	6	0	3	0	0	2	0	0	0	2	0	2	2	0	3
cell_1026	0	0	0	0	2	0	0	0	2	0	2	0	2	2	19	2
cell_1724	0	0	2	0	0	0	2	0	3	0	0	2	2	2	2	0
cell_1122	0	5	0	0	10	0	0	0	2	5	2	0	2	2	0	2
cell_491	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_1153	0	0	12	2	3	0	0	0	0	0	0	0	2	2	0	21
cell_189	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	0
cell_204	2	2	0	5	0	5	19	2	3	2	5	2	0	2	0	2
cell_504	28	2	2	5	0	2	0	0	2	0	0	0	5	0	0	0
cell_853	2	0	2	5	0	0	2	0	2	0	0	0	0	6	0	0
cell_49	4	2	0	5	2	21	0	0	5	2	2	0	2	0	0	0
cell_922	0	0	0	5	0	0	2	0	15	0	0	40	0	0	0	0
cell_1824	2	0	57	0	0	0	0	0	0	0	2	2	2	2	0	2
cell_1263	2	2	2	0	30	3	5	0	0	0	0	0	2	2	0	0
cell_180	0	2	0	5	0	0	2	0	3	0	0	0	0	0	0	0
cell_270	28	2	3	5	2	2	2	0	0	0	0	2	0	0	0	0
cell_1908	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1914	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_465	28	2	0	5	4	2	0	0	2	0	0	0	0	0	2	0
cell_984	0	4	0	5	0	3	2	0	15	0	0	0	0	0	0	0
cell_1761	0	0	0	0	6	0	2	5	2	0	2	2	2	2	0	0
cell_1633	0	6	0	3	0	0	2	0	0	0	2	0	2	2	2	0
cell_28	0	2	0	5	2	21	0	0	0	2	0	0	0	0	2	0
cell_401	28	2	2	5	0	2	0	0	2	0	0	0	0	0	0	0
cell_719	0	0	0	5	3	0	0	0	2	0	0	0	0	0	4	0
cell_119	0	2	0	5	5	21	0	2	0	0	0	2	0	6	0	0
cell_333	28	2	0	5	0	2	0	0	2	0	0	0	0	12	4	2
cell_1080	11	0	0	0	0	2	0	0	0	0	0	5	2	2	19	2
cell_1129	0	0	0	0	10	0	2	3	0	5	0	0	2	2	0	2
cell_211	0	2	0	5	0	0	19	2	0	4	5	2	0	2	0	0
cell_291	28	2	0	5	0	2	2	0	0	5	2	0	0	0	0	0
cell_126	0	2	0	5	0	21	0	2	0	5	0	0	0	0	0	0
cell_1916	2	0	57	0	0	0	0	0	0	0	0	0	2	2	2	2
cell_1308	0	0	0	2	0	52	0	8	2	5	0	0	2	2	0	0
cell_2001	2	2	0	0	0	0	3	0	0	0	15	0	2	2	0	0
cell_895	2	0	0	5	0	0	2	3	2	0	0	0	0	6	0	0
cell_1841	2	0	57	0	2	8	0	0	0	2	2	5	2	2	0	2
cell_1706	0	0	0	12	0	0	2	0	0	0	0	2	2	2	2	0
cell_1093	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_1341	0	0	0	0	0	0	0	3	2	0	0	0	2	2	0	0
cell_1452	2	0	0	4	2	0	0	2	2	0	0	3	2	2	0	0
cell_253	0	2	0	5	0	0	19	0	0	0	0	2	0	2	0	0
cell_464	28	2	0	5	4	2	0	0	2	0	0	0	12	0	0	0
cell_582	0	0	2	5	0	3	0	0	0	0	0	0	0	0	0	2
cell_1849	2	0	57	2	0	0	0	0	0	2	2	0	2	2	0	2
cell_1262	2	2	2	0	0	0	5	0	0	0	0	0	2	2	0	0
cell_1990	2	0	3	0	0	2	3	0	0	0	0	0	2	2	0	0
cell_692	0	0	0	5	0	12	0	0	2	0	0	0	0	2	0	0
cell_349	28	2	0	5	0	2	3	0	2	3	0	0	0	12	0	0
cell_1435	0	0	0	0	9	0	14	2	2	0	2	0	2	2	3	0
cell_429	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_42	0	2	0	5	2	21	0	0	0	0	0	4	2	2	0	0
cell_1140	0	0	0	0	0	0	0	0	0	5	0	0	2	2	0	2
cell_1250	0	2	2	0	0	0	5	0	0	11	0	0	2	2	0	0
cell_1907	2	0	57	0	0	0	0	0	0	0	0	0	2	2	0	2
cell_190	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	0
cell_949	0	0	0	5	0	0	2	0	15	0	0	2	0	0	0	0
cell_1065	2	0	0	0	0	0	0	0	0	0	0	2	2	2	19	2
cell_1588	0	0	11	0	0	0	2	0	0	0	0	0	2	2	2	0
cell_1652	0	0	2	0	0	0	2	0	0	0	2	0	2	2	0	2
cell_1113	0	2	0	0	0	0	0	0	2	0	0	0	2	2	0	2
cell_2005	2	0	0	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_267	28	2	3	5	2	2	2	5	0	0	0	2	0	0	0	0
cell_196	0	2	0	5	0	5	19	2	3	0	5	2	0	2	0	0
cell_569	2	0	0	5	0	4	0	0	0	0	0	0	0	0	5	0
cell_338	28	2	0	5	0	2	0	0	2	0	0	0	0	12	0	0
cell_421	28	2	2	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_1985	2	0	3	0	0	0	3	0	0	0	0	0	2	2	0	0
cell_1759	0	0	2	9	13	5	2	0	2	0	2	2	2	2	0	0
cell_425	28	2	0	5	0	2	0	0	2	0	29	0	0	0	0	0
cell_137	2	2	0	5	4	0	0	5	0	0	5	0	0	5	0	0
cell_1868	2	3	57	2	2	0	0	0	0	0	0	0	2	2	3	2
cell_1004	2	0	0	5	0	0	2	0	15	0	12	0	0	3	0	0
cell_165	0	2	0	5	0	0	2	2	0	0	0	0	0	0	0	0
cell_1215	3	0	12	0	14	0	0	0	0	0	0	0	2	2	0	0
cell_1765	0	0	0	5	0	0	2	5	2	0	2	2	2	2	5	0
cell_485	28	2	2	5	0	2	0	0	2	0	2	0	0	0	0	0
cell_1592	0	0	11	0	0	2	2	0	0	0	0	0	2	2	0	0
cell_875	2	0	0	5	2	0	2	0	2	0	0	0	0	6	0	0
cell_1540	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0
cell_810	2	9	0	5	0	0	2	0	0	2	0	0	0	6	2	5
cell_811	2	9	0	5	0	4	2	2	0	2	0	0	0	6	2	5
cell_1311	0	0	0	2	2	26	0	8	2	0	0	0	2	2	0	0
cell_600	0	5	0	5	0	2	0	0	0	0	0	0	0	0	0	0
cell_319	28	2	0	5	24	2	0	21	0	0	0	0	0	0	0	0
cell_1653	8	0	0	0	0	0	2	0	3	0	2	0	2	2	0	2
cell_1179	3	0	12	0	0	0	0	0	0	0	0	0	2	2	5	21
cell_1195	3	0	12	0	0	0	6	0	0	2	0	0	2	2	0	0
